[Info]

Chopper_Name=B4M03 P 3 ZP0.60b029
Chopper_Node=8
Chopper_Hour=1
User_Comment=
Program_Version=ZAPI PC Can Console 1.09
Save_Date=Wed Feb 22 11:27:11 2023

[Release Format]
Release=2

[Code;Name;Position;Menu;Value;Scaled Value;Default;CodeOpenCan;Node;NotSaved;Active;Configuration;NameMenu]
250;BRK SMOOTH   ;21;4;10;1.0    ;10;8405;8;0;1;001FFD0D;PARAMETER CHANGE;
250;STOP BRK SMOOTH ;22;4;10;10 Hz;10;8407;8;0;1;001FFD0D;PARAMETER CHANGE;
250;BACKING SPEED  ;0;4;10;10 %;0;8382;8;0;0;001FF809;PARAMETER CHANGE;
250;BACKING TIME  ;0;4;0;0.0    ;0;8251;8;0;0;001FF809;PARAMETER CHANGE;
250;EB. ENGAGE DELAY;23;4;4;0.04    ;4;8247;8;0;1;001FFD8F;PARAMETER CHANGE;
250;AUXILIARY TIME ;24;4;4;0.4    ;4;8248;8;0;1;001FFD8F;PARAMETER CHANGE;
250;ROLLING DW SPEED;25;4;5;5 Hz;5;8446;8;0;1;001FFDEF;PARAMETER CHANGE;
250;MIN EVP     ;26;4;16;6.3 %;16;8438;8;0;1;001FFFFF;PARAMETER CHANGE;
250;MAX EVP     ;27;4;249;97.6 %;249;8437;8;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP OPEN DELAY ;28;4;16;0.80    ;16;8442;8;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP CLOSE DELAY ;29;4;16;0.80    ;16;8441;8;0;1;001FFFFF;PARAMETER CHANGE;
250;HM DISPLAY OPT. ;0;8;4;4    ;4;20748;8;0;0;001FF80B;  SET OPTIONS   ;
250;HM CUSTOM 1 OPT.;1;8;0;0    ;0;20749;8;0;1;001FFD8F;  SET OPTIONS   ;
250;HM CUSTOM 2 OPT.;2;8;1;1    ;1;20750;8;0;1;001FFD8F;  SET OPTIONS   ;
250;TILL/SEAT SWITCH;0;8;0;SEAT      ;1;8297;8;0;0;001FF88B;  SET OPTIONS   ;
250;EB ON TILLER BRK;0;8;0;OFF       ;0;20718;8;0;0;001FF881;  SET OPTIONS   ;
250;BATTERY CHECK  ;3;8;0;LEVEL = 0;0;8313;8;0;1;001FFD8F;  SET OPTIONS   ;
250;STOP ON RAMP  ;4;8;0;OFF       ;0;8425;8;0;1;001FFDEF;  SET OPTIONS   ;
250;PULL IN BRAKING ;5;8;0;OFF       ;0;20795;8;0;1;001FFFFF;  SET OPTIONS   ;
250;SOFT LANDING   ;6;8;0;OFF       ;0;20796;8;0;1;001FFFFF;  SET OPTIONS   ;
250;QUICK INVERSION ;0;8;2;TIMED      ;2;8292;8;0;0;001FF80B;  SET OPTIONS   ;
250;PEDAL BRK ANALOG;0;8;0;OFF       ;0;20789;8;0;0;001FF809;  SET OPTIONS   ;
250;HARD & SOFT   ;0;8;0;OFF       ;0;20662;8;0;0;001FF809;  SET OPTIONS   ;
250;HB ON / SR OFF ;0;8;0;OFF       ;0;20823;8;0;0;001FF809;  SET OPTIONS   ;
250;MAIN POT. TYPE ;0;8;0;0    ;0;20730;8;0;0;001FF80B;  SET OPTIONS   ;
250;AUX POT. TYPE  ;0;8;0;0    ;0;20687;8;0;0;001FF80B;  SET OPTIONS   ;
250;SET MOT.TEMPERAT;7;8;4;PT-1000 ;0;8433;8;0;1;001FFDEF;  SET OPTIONS   ;
250;STEERING TYPE ;0;8;0;NONE      ;0;20719;8;0;0;001FF909;  SET OPTIONS   ;
250;STEERING POT POS;0;8;5;5    ;5;20991;8;0;0;001FF908;  SET OPTIONS   ;
250;M.C. FUNCTION  ;8;8;0;OFF       ;1;8377;8;0;1;001FFFFF;  SET OPTIONS   ;
250;M.C. OUTPUT    ;9;8;0;ABSENT     ;1;8427;8;0;1;001FFFFF;  SET OPTIONS   ;
250;EBRAKE ON APPL.;10;8;1;PRESENT     ;0;20715;8;0;1;001FFDEF;  SET OPTIONS   ;
250;AUX OUT FUNCTION;11;8;1;BRAKE      ;1;8431;8;0;1;001FFFFF;  SET OPTIONS   ;
250;COMP.VOLT.OUTPUT;12;8;0;LEVEL = 0;0;20831;8;0;1;001FFFFF;  SET OPTIONS   ;
250;EMERGENCY INPUT ;13;8;0;LEVEL = 0;0;20860;8;0;1;001FF904;  SET OPTIONS   ;
250;SYNCRO      ;14;8;0;OFF       ;0;20670;8;0;1;001FFB84;  SET OPTIONS   ;
250;AUTO PARK BRAKE ;15;8;1;ON       ;1;20655;8;0;1;001FFB84;  SET OPTIONS   ;
250;ACCEL MODULATION;16;8;1;ON       ;1;8415;8;0;1;001FFD8F;  SET OPTIONS   ;
250;EVP TYPE    ;17;8;0;NONE      ;0;8422;8;0;1;001FFFFF;  SET OPTIONS   ;
250;EV1       ;18;8;0;ABSENT     ;0;8404;8;0;1;001FFFFF;  SET OPTIONS   ;
250;EV2       ;19;8;0;ABSENT     ;0;20665;8;0;1;001FFFFF;  SET OPTIONS   ;
250;EV3       ;20;8;0;ABSENT     ;0;20666;8;0;1;001FFFFF;  SET OPTIONS   ;
250;EV4       ;21;8;0;ABSENT     ;0;20668;8;0;1;001FFFFF;  SET OPTIONS   ;
250;HIGH DYNAMIC  ;22;8;0;OFF       ;0;20731;8;0;1;001FFD8F;  SET OPTIONS   ;
250;INVERSION MODE ;0;8;0;OFF       ;0;20684;8;0;0;001FF809;  SET OPTIONS   ;
250;STEER TABLE   ;0;8;0;NONE      ;0;20711;8;0;0;001FF908;  SET OPTIONS   ;
250;WHEELBASE MM  ;0;8;0;0    ;0;20814;8;0;0;001FF908;  SET OPTIONS   ;
250;FIXED AXLE MM  ;0;8;0;0    ;0;20815;8;0;0;001FF908;  SET OPTIONS   ;
250;STEERING AXLE MM;0;8;0;0    ;0;20816;8;0;0;001FF908;  SET OPTIONS   ;
250;REAR POT ON LEFT;0;8;0;OFF       ;0;20817;8;0;0;001FF908;  SET OPTIONS   ;
250;DISPLAY TYPE  ;0;8;0;LEVEL = 0;0;20652;8;0;0;001FF80B;  SET OPTIONS   ;
250;PDO2RX     ;23;8;0;ABSENT     ;0;20798;8;0;1;001FFB84;  SET OPTIONS   ;
250;PDO3TX     ;24;8;0;LEVEL = 0;0;20858;8;0;1;001FF984;  SET OPTIONS   ;
250;PERFORMANCE   ;0;8;0;OFF       ;0;20826;8;0;0;001FF80B;  SET OPTIONS   ;
250;BMS FUNCTION   ;25;8;0;OFF       ;0;20903;8;0;1;001FFD8F;  SET OPTIONS   ;
250;BRK TORQUE BMS ;26;8;0;OFF       ;0;20904;8;0;1;001FFD8F;  SET OPTIONS   ;
250;STO       ;27;8;0;OFF       ;0;20905;8;0;1;001FFD04;  SET OPTIONS   ;
250;SS1       ;28;8;0;LEVEL = 0;0;20906;8;0;1;001FFD04;  SET OPTIONS   ;
250;HEARTBEAT MSG. ;29;8;1;ON       ;1;20928;8;0;1;001FFF84;  SET OPTIONS   ;
250;TORQUE SETPOINT ;30;8;0;OFF       ;0;20919;8;0;1;001FFB84;  SET OPTIONS   ;
250;SET BATTERY   ;1;16;0;120 V;0;20671;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;ADJUST KEY VOLT.;2;16;126;120.24 V;127;20672;8;1;1;001FFFFF;   ADJUSTMENT   ;
250;ADJUST BATTERY ;3;16;125;120.36 V;127;20679;8;1;1;001FFFFF;   ADJUSTMENT   ;
250;SET POSITIVE PEB;4;16;1;24 V;1;20683;8;1;1;001FFFFF;   ADJUSTMENT   ;
250;SET  PBRK.  MIN ;0;16;16;0.6 V;16;20790;8;1;0;001FF809;   ADJUSTMENT   ;
250;SET  PBRK.  MAX ;0;16;249;9.8 V;249;20791;8;1;0;001FF809;   ADJUSTMENT   ;
250;MIN LIFT DC   ;0;16;5;0.2 V;5;20686;8;1;0;003FF81B;   ADJUSTMENT   ;
250;MAX LIFT DC   ;0;16;239;9.4 V;239;8445;8;1;0;003FF81B;   ADJUSTMENT   ;
250;MIN LOWER   ;0;16;5;0.2 V;5;8444;8;1;0;001FF81B;   ADJUSTMENT   ;
250;MAX LOWER   ;0;16;239;9.4 V;239;8443;8;1;0;001FF81B;   ADJUSTMENT   ;
250;THROTTLE 0 ZONE ;0;16;5;5 %;5;8413;8;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X1 MAP ;0;16;20;20 %;20;8416;8;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y1 MAP ;0;16;10;10 %;10;8417;8;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X2 MAP ;0;16;50;50 %;50;20656;8;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y2 MAP ;0;16;40;40 %;40;20657;8;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X3 MAP ;0;16;80;80 %;80;20658;8;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y3 MAP ;0;16;75;75 %;75;20659;8;0;0;001FF80B;   ADJUSTMENT   ;
250;BAT. MIN ADJ.   ;5;16;0;0.0 %;0;8370;8;0;1;001FFD8F;   ADJUSTMENT   ;
250;BAT. MAX ADJ.   ;6;16;245;-1.1 %;245;8369;8;0;1;001FFD8F;   ADJUSTMENT   ;
250;BDI ADJ STARTUP ;7;16;10;1.0 %;10;8439;8;0;1;001FFD8F;   ADJUSTMENT   ;
250;BDI RESET    ;8;16;30;30 %;30;20676;8;0;1;001FFD8F;   ADJUSTMENT   ;
250;BATT.LOW TRESHLD;9;16;10;10 %;10;20720;8;0;1;001FFD8F;   ADJUSTMENT   ;
250;BAT.ENERGY SAVER;10;16;255;100.0 %;255;20821;8;0;1;001FFDEF;   ADJUSTMENT   ;
250;VOLTAGE THR LOW ;11;16;80;80 %;80;20592;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;VOLTAGE THR HIGH;12;16;120;120 %;120;20593;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;STEER RIGHT VOLT;0;16;255;5.0 V;255;20706;8;1;0;001FF909;   ADJUSTMENT   ;
250;STEER LEFT VOLT ;0;16;0;0.0 V;0;20707;8;1;0;001FF909;   ADJUSTMENT   ;
250;STEER ZERO VOLT ;0;16;128;2.5 V;128;20708;8;1;0;001FF909;   ADJUSTMENT   ;
250;MAX ANGLE RIGHT;0;16;90;90 °;90;20709;8;0;0;001FF909;   ADJUSTMENT   ;
250;MAX ANGLE LEFT ;0;16;90;90 °;90;20710;8;0;0;001FF909;   ADJUSTMENT   ;
250;STEER DEAD ANGLE;0;16;10;10 °;10;20722;8;0;0;001FF809;   ADJUSTMENT   ;
250;STEER ANGLE 1  ;0;16;20;20 °;20;20724;8;0;0;001FF809;   ADJUSTMENT   ;
250;STEER ANGLE 2  ;0;16;85;85 °;85;20725;8;0;0;001FF809;   ADJUSTMENT   ;
250;SPEED FACTOR  ;13;16;140;140    ;140;20682;8;0;1;001FFD0D;   ADJUSTMENT   ;
250;SPEED ON MDI  ;0;16;0;OFF       ;0;20681;8;0;0;001FF80B;   ADJUSTMENT   ;
250;LOAD HM FROM MDI;0;16;0;OFF       ;0;8426;8;0;0;001FF80B;   ADJUSTMENT   ;
250;CHECK UP DONE  ;14;16;0;OFF       ;0;8420;8;0;1;001FFD8F;   ADJUSTMENT   ;
250;CHECK UP TYPE  ;15;16;0;NONE      ;0;8421;8;0;1;001FFD8F;   ADJUSTMENT   ;
250;MC VOLTAGE   ;16;16;20;20 %;100;8376;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;MC VOLTAGE RED.;17;16;100;100 %;100;8378;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;EB VOLTAGE   ;18;16;100;100 %;100;8436;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;EB VOLTAGE RED.;19;16;53;53 %;100;8435;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;PWM EV2     ;20;16;255;100.0 %;255;8440;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;PWM EV3     ;21;16;255;100.0 %;255;20651;8;0;1;001FFFFF;   ADJUSTMENT   ;
250;MAX. MOTOR TEMP.;22;16;150;150 °C;150;20716;8;0;1;001FFDEF;   ADJUSTMENT   ;
250;STOP MOTOR TEMP.;23;16;170;170 °C;170;20717;8;0;1;001FFDEF;   ADJUSTMENT   ;
250;MOT.T. T.CUTBACK;24;16;77;30.2 %;77;20820;8;0;1;001FFDEF;   ADJUSTMENT   ;
250;IDC BUS SENSOR ;0;16;0;OFF       ;0;20577;8;0;0;001FF880;   ADJUSTMENT   ;
250;BATTERY ABSENT ;0;16;0;OFF       ;0;20578;8;0;0;001FF880;   ADJUSTMENT   ;
250;VACC SETTING;0;16;0;;0;8272;8;1;0;001FF81B;   ADJUSTMENT   ;
250;ADJUSTMENT #01 ;1;20;256;103.2 %;124;8351;8;1;1;011FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #01 ;0;20;256;103.2 %;124;8351;8;1;0;011FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  75%;0;20;0;0.0 %;0;20800;8;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  50%;0;20;0;0.0 %;0;20801;8;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  25%;0;20;0;0.0 %;0;20802;8;1;0;009FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #02 ;2;20;258;104.0 %;124;8350;8;1;1;011FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #02 ;0;20;258;104.0 %;124;8350;8;1;0;011FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  75%;0;20;0;0.0 %;0;20805;8;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  50%;0;20;0;0.0 %;0;20806;8;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  25%;0;20;0;0.0 %;0;20807;8;1;0;009FFFFF;SPECIAL ADJUST. ;
250;CURR. SENS. COMP;3;20;0;OFF       ;0;8347;8;0;1;011FFFFF;SPECIAL ADJUST. ;
250;CURR. FALLBACK ;4;20;0;OFF       ;0;8346;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;ACTIVE SHORT HW ;5;20;0;OFF       ;0;8345;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;SET CURRENT   ;6;20;0;400 A;0;8334;8;1;1;001FFFFF;SPECIAL ADJUST. ;
250;SET TEMPERATURE ;7;20;100;37 °C;100;8333;8;1;1;001FFFFF;SPECIAL ADJUST. ;
250;HW BATTERY RANGE;8;20;4;4    ;0;20747;8;1;1;001FFFFF;SPECIAL ADJUST. ;
250;DUTY PWM CTRAP ;9;20;198;77.6    ;0;8383;8;1;1;001FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #03 ;0;20;50;50.0 %;50;8349;8;1;0;003FFFFF;SPECIAL ADJUST. ;
250;SET CURRENT PUMP;0;20;0;0 A;0;8408;8;0;0;003FFFFF;SPECIAL ADJUST. ;
250;PWM AT LOW FREQ ;10;20;1;8000 Hz;1;20650;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;PWM AT HIGH FREQ;11;20;1;8000 Hz;1;20649;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;FREQ TO SWITCH ;12;20;80;80 Hz;80;20648;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DITHER AMPLITUDE;13;20;2;2.4 %;2;8424;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DITHER FREQUENCY;14;20;5;31.2 Hz;5;8423;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CAN BUS SPEED  ;15;20;3;250    ;2;20654;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DEBUG CANMESSAGE;16;20;2;LEVEL = 2;0;8368;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;SAFETY DEBUG  ;17;20;0;OFF       ;0;8388;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CONTROLLER TYPE ;18;20;2;CANOPEN ;0;8432;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;MOTOR TYPE   ;19;20;2;SRPM MOT;0;20835;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CONTROLLER SLV1 ;0;20;1;PRESENT     ;1;20626;8;0;0;001FF908;SPECIAL ADJUST. ;
250;CONTROLLER SLV2 ;0;20;0;ABSENT     ;0;20627;8;0;0;001FF908;SPECIAL ADJUST. ;
250;CONTROLLER SLV3 ;0;20;3;PARAM UNKNOWN;3;20628;8;0;0;001FF908;SPECIAL ADJUST. ;
250;CONFIG. SLAVES ;0;20;0;LEVEL = 0;0;20902;8;0;0;001FF908;SPECIAL ADJUST. ;
250;AGV       ;0;20;0;OFF       ;0;20856;8;0;0;001FF801;SPECIAL ADJUST. ;
250;SAFETY LEVEL  ;20;20;3;LEVEL = 3;3;8381;8;0;1;001FFDEF;SPECIAL ADJUST. ;
250;RS232 CONSOLLE ;21;20;0;OFF       ;0;20653;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;NODE ID     ;22;20;74;74    ;0;20700;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;2ND SDO ID OFST ;23;20;0;0    ;0;20701;8;0;1;001FFFFF;SPECIAL ADJUST. ;
250;VDC START UP LIM;24;20;129;129 %;129;20645;8;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC UP LIMIT   ;25;20;140;140 %;140;20646;8;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC START DW LIM;26;20;75;75 %;75;20643;8;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC DW LIMIT   ;27;20;58;58 %;58;20644;8;0;1;001FFDEF;SPECIAL ADJUST. ;
250;MAX VOLTAGE MOT.;28;20;100;100 %;100;8430;8;0;1;001FFDEF;SPECIAL ADJUST. ;
250;TOP MAX SPEED  ;1;24;20;200 Hz;17;8371;8;0;1;001FFDEF;HARDWARE SETTING;
250;CONF.POSITIVE LC;2;24;1;LEVEL = 1;0;20660;8;0;1;001FFFFF;HARDWARE SETTING;
250;DIAG. ROTOR LOCK;3;24;0;OFF       ;1;8418;8;0;1;001FFDEF;HARDWARE SETTING;
250;DIAG. LC  CLOSED;4;24;1;OFF       ;0;20803;8;0;1;001FFFFF;HARDWARE SETTING;
250;DIAG. LC  OPEN  ;5;24;1;OFF       ;0;20804;8;0;1;001FFFFF;HARDWARE SETTING;
250;REST MONITOR SPD;6;24;0;0 Hz;0;20813;8;0;1;001FFFFF;HARDWARE SETTING;
250;DEAD TIME COMP. ;7;24;1;ON       ;1;8245;8;0;1;001FFDEF;HARDWARE SETTING;
250;DECOUPLING Q-D  ;8;24;0;OFF       ;0;20664;8;0;1;001FFFFF;HARDWARE SETTING;
250;ED COMPENSATION;0;24;0;OFF       ;0;20712;8;0;0;001FCFFF;HARDWARE SETTING;
250;DC-LINK COMP.  ;9;24;0;LEVEL = 0;0;20757;8;0;1;001FFFFF;HARDWARE SETTING;
250;ENABLE WEAKENING;10;24;3;D.C.C.  ;1;8419;8;0;1;001FFDEF;HARDWARE SETTING;
250;MODEL EST.TORQUE;11;24;0;STANDARD;0;20927;8;0;1;001FFDEF;HARDWARE SETTING;
250;ENABLE  MOTION ;12;24;1;ON       ;1;8363;8;0;1;001FFFFF;HARDWARE SETTING;
250;OVER CURRENT PRO;13;24;0;OFF       ;0;20827;8;0;1;001FFFFF;HARDWARE SETTING;
250;0:CL 1:SSL 2:OL ;14;24;0;LEVEL = 0;0;20661;8;0;1;001FFDEF;HARDWARE SETTING;
250;STORE INIT TORQ.;15;24;0;OFF       ;0;20915;8;0;1;001FFDEF;HARDWARE SETTING;
250;TORQUE CONTROL ;16;24;0;OFF       ;0;8365;8;0;1;001FFF8F;HARDWARE SETTING;
250;BRAKING TORQUE ;17;24;1;ON       ;1;8366;8;0;1;001FFDEF;HARDWARE SETTING;
250;SLV HELP INT  ;0;24;40;40 %;40;20624;8;0;0;001FFB78;HARDWARE SETTING;
250;SLV FREE LVL  ;0;24;90;90 %;90;20625;8;0;0;001FFB78;HARDWARE SETTING;
250;RS  AT 25DEG  MO;18;24;109;10.9    ;37;8384;8;0;1;001FFDEF;HARDWARE SETTING;
250;LD INDUCTANCE UH;19;24;291;291    ;80;20743;8;0;1;001FFDEF;HARDWARE SETTING;
250;LQ INDUCTANCE UH;20;24;291;291    ;200;20744;8;0;1;001FFDEF;HARDWARE SETTING;
250;L  COMPENSATION ;21;24;0;TABLE;0;20926;8;0;1;001FFDEF; HYDRO SETTING  ;
250;ID RMS MIN   ;0;24;0;0 %;3;20758;8;0;0;001FCDEF;HARDWARE SETTING;
250;IDRMS MIN DEFLUX;0;24;0;0 %;0;20832;8;0;0;001FCDEF;HARDWARE SETTING;
250;ID RMS MAX   ;22;24;90;90 %;100;8385;8;0;1;001FFDEF;HARDWARE SETTING;
250;ID ANTIROLL  SSL;0;24;0;0 %;0;20770;8;0;0;001FCDEF;HARDWARE SETTING;
250;IMAX LOAD LOWSPD;23;24;16;16 %;16;20861;8;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE    0%;24;24;65386;-15.0 °;65311;20768;8;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   25%;25;24;65103;-43.3 °;65086;20769;8;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   50%;26;24;65034;-50.2 °;65086;20845;8;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   75%;27;24;65034;-50.2 °;65086;20846;8;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE  100%;28;24;64980;-55.6 °;65086;20847;8;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE I REF;29;24;400;400 A;200;20848;8;0;1;001FFDEF;HARDWARE SETTING;
250;MAX FLUX WB/1000;30;24;45;90    ;13;8386;8;0;1;001FFDEF;HARDWARE SETTING;
250;TORQUE MAP   ;31;24;0;TABLE;0;20923;8;0;1;001FFDEF;HARDWARE SETTING;
250;TORQUE CURR. REF;32;24;0;0 A;20;20852;8;0;1;001FFDEF;HARDWARE SETTING;
250;SLIPGAIN 25DEG ;0;24;29;0.87 Hz;29;8387;8;0;0;001FCDEF;HARDWARE SETTING;
250;ANTICLUNK TIME ;33;24;18;0.18    ;18;20760;8;0;1;001FFDEF;HARDWARE SETTING;
250;ANTICLUNK RAMP ;34;24;50;5.0    ;50;20761;8;0;1;001FFDEF;HARDWARE SETTING;
250;KP GAIN IQSP L ;35;24;0;0    ;0;20762;8;0;1;001FFDEF;HARDWARE SETTING;
250;KP GAIN IQSP H ;36;24;20;20    ;80;20759;8;0;1;001FFDEF;HARDWARE SETTING;
250;KP COGGING COMP.;37;24;0;0    ;0;20838;8;0;1;001FFDEF;HARDWARE SETTING;
250;KI GAIN IQSP SM ;38;24;10;10    ;25;20763;8;0;1;001FFDEF;HARDWARE SETTING;
250;KI GAIN IQSP LA ;39;24;10;10    ;10;20764;8;0;1;001FFDEF;HARDWARE SETTING;
250;KI GAIN IQSP RIL;40;24;10;10    ;30;20765;8;0;1;001FFDEF;HARDWARE SETTING;
250;KI GAIN IQSP STO;41;24;8;8    ;25;20766;8;0;1;001FFDEF;HARDWARE SETTING;
