[Info]

Chopper_Name=A0M02B  3 ZP0.60b012
Chopper_Node=110
Chopper_Hour=0
User_Comment=
Program_Version=ZAPI PC Can Console 2.09
Save_Date=Tue Jul 11 16:20:49 2023

[Release Format]
Release=2

[Code;Name;Position;Menu;Value;Scaled Value;Default;CodeOpenCan;Node;NotSaved;Active;Configuration;NameMenu]
250;STOP BRK SMOOTH ;22;4;10;10 Hz;10;8407;110;0;1;001FFD0D;PARAMETER CHANGE;
250;BACKING SPEED  ;0;4;0;0 %;0;8382;110;0;0;001FF809;PARAMETER CHANGE;
250;BACKING TIME  ;0;4;0;0.0    ;0;8251;110;0;0;001FF809;PARAMETER CHANGE;
250;EB. ENGAGE DELAY;23;4;4;0.04    ;4;8247;110;0;1;001FFD8F;PARAMETER CHANGE;
250;AUXILIARY TIME ;24;4;4;0.4    ;4;8248;110;0;1;001FFD8F;PARAMETER CHANGE;
250;ROLLING DW SPEED;25;4;5;5 Hz;5;8446;110;0;1;001FFDEF;PARAMETER CHANGE;
250;MIN EVP     ;26;4;16;6.3 %;16;8438;110;0;1;001FFFFF;PARAMETER CHANGE;
250;MAX EVP     ;27;4;249;97.6 %;249;8437;110;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP OPEN DELAY ;28;4;16;0.80    ;16;8442;110;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP CLOSE DELAY ;29;4;16;0.80    ;16;8441;110;0;1;001FFFFF;PARAMETER CHANGE;
250;MIN EVP2    ;30;4;16;6.3 %;16;20699;110;0;1;001FFFFF;PARAMETER CHANGE;
250;MAX EVP2    ;31;4;249;97.6 %;249;20698;110;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP2 OPEN DELAY;32;4;16;0.80    ;16;20697;110;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP2 CLOSE DELAY;33;4;16;0.80    ;16;20696;110;0;1;001FFFFF;PARAMETER CHANGE;
250;HM DISPLAY OPT. ;0;8;4;4    ;4;20748;110;0;0;001FF80B;  SET OPTIONS   ;
250;HM CUSTOM 1 OPT.;1;8;0;0    ;0;20749;110;0;1;001FFD8F;  SET OPTIONS   ;
250;HM CUSTOM 2 OPT.;2;8;1;1    ;1;20750;110;0;1;001FFD8F;  SET OPTIONS   ;
250;TILL/SEAT SWITCH;0;8;1;HANDLE     ;1;8297;110;0;0;001FF88B;  SET OPTIONS   ;
250;EB ON TILLER BRK;0;8;0;OFF       ;0;20718;110;0;0;001FF881;  SET OPTIONS   ;
250;BATTERY CHECK  ;3;8;0;LEVEL = 0;0;8313;110;0;1;001FFD8F;  SET OPTIONS   ;
250;STOP ON RAMP  ;4;8;0;OFF       ;0;8425;110;0;1;001FFDEF;  SET OPTIONS   ;
250;PULL IN BRAKING ;5;8;0;OFF       ;0;20795;110;0;1;001FFFFF;  SET OPTIONS   ;
250;SOFT LANDING   ;6;8;0;OFF       ;0;20796;110;0;1;001FFFFF;  SET OPTIONS   ;
250;QUICK INVERSION ;0;8;2;TIMED      ;2;8292;110;0;0;001FF80B;  SET OPTIONS   ;
250;PEDAL BRK ANALOG;0;8;0;OFF       ;0;20789;110;0;0;001FF809;  SET OPTIONS   ;
250;HARD & SOFT   ;0;8;0;OFF       ;0;20662;110;0;0;001FF809;  SET OPTIONS   ;
250;HB ON / SR OFF ;0;8;0;OFF       ;0;20823;110;0;0;001FF809;  SET OPTIONS   ;
250;MAIN POT. TYPE ;0;8;0;0    ;0;20730;110;0;0;001FF80B;  SET OPTIONS   ;
250;AUX POT. TYPE  ;0;8;0;0    ;0;20687;110;0;0;001FF80B;  SET OPTIONS   ;
250;SET MOT.TEMPERAT;7;8;4;PT-1000 ;0;8433;110;0;1;001FFDEF;  SET OPTIONS   ;
250;STEERING TYPE ;0;8;0;NONE      ;0;20719;110;0;0;001FF909;  SET OPTIONS   ;
250;STEERING POT POS;0;8;5;5    ;5;20991;110;0;0;001FF908;  SET OPTIONS   ;
250;M.C. FUNCTION  ;8;8;0;OFF       ;1;8377;110;0;1;001FFFFF;  SET OPTIONS   ;
250;M.C. OUTPUT    ;9;8;0;ABSENT     ;1;8427;110;0;1;001FFFFF;  SET OPTIONS   ;
250;EBRAKE ON APPL.;10;8;0;ABSENT     ;0;20715;110;0;1;001FFDEF;  SET OPTIONS   ;
250;AUX OUT FUNCTION;11;8;0;NONE      ;1;8431;110;0;1;001FFFFF;  SET OPTIONS   ;
250;COMP.VOLT.OUTPUT;12;8;0;LEVEL = 0;0;20831;110;0;1;001FFFFF;  SET OPTIONS   ;
250;EMERGENCY INPUT ;13;8;0;LEVEL = 0;0;20860;110;0;1;001FF904;  SET OPTIONS   ;
250;SYNCRO      ;14;8;1;ON       ;0;20670;110;0;1;001FFB84;  SET OPTIONS   ;
250;AUTO PARK BRAKE ;15;8;1;ON       ;1;20655;110;0;1;001FFB84;  SET OPTIONS   ;
250;ACCEL MODULATION;16;8;1;ON       ;1;8415;110;0;1;001FFD8F;  SET OPTIONS   ;
250;EVP TYPE    ;17;8;0;NONE      ;0;8422;110;0;1;001FFFFF;  SET OPTIONS   ;
250;EVP2 TYPE    ;18;8;0;NONE      ;0;8364;110;0;1;001FFFFF;  SET OPTIONS   ;
250;EV1       ;19;8;0;ABSENT     ;0;8404;110;0;1;001FFFFF;  SET OPTIONS   ;
250;EV2       ;20;8;0;ABSENT     ;0;20665;110;0;1;001FFFFF;  SET OPTIONS   ;
250;EV3       ;21;8;0;ABSENT     ;0;20666;110;0;1;001FFFFF;  SET OPTIONS   ;
250;EV4       ;22;8;0;ABSENT     ;0;20668;110;0;1;001FFFFF;  SET OPTIONS   ;
250;EV5       ;23;8;0;ABSENT     ;0;20674;110;0;1;001FFFFF;  SET OPTIONS   ;
250;HIGH DYNAMIC  ;24;8;0;OFF       ;0;20731;110;0;1;001FFD8F;  SET OPTIONS   ;
250;HORN       ;25;8;0;ABSENT     ;0;20673;110;0;1;001FFFFF;  SET OPTIONS   ;
250;INVERSION MODE ;0;8;0;OFF       ;0;20684;110;0;0;001FF809;  SET OPTIONS   ;
250;STEER TABLE   ;0;8;0;NONE      ;0;20711;110;0;0;001FF908;  SET OPTIONS   ;
250;WHEELBASE MM  ;0;8;0;0    ;0;20814;110;0;0;001FF908;  SET OPTIONS   ;
250;FIXED AXLE MM  ;0;8;0;0    ;0;20815;110;0;0;001FF908;  SET OPTIONS   ;
250;STEERING AXLE MM;0;8;0;0    ;0;20816;110;0;0;001FF908;  SET OPTIONS   ;
250;REAR POT ON LEFT;0;8;0;OFF       ;0;20817;110;0;0;001FF908;  SET OPTIONS   ;
250;DISPLAY TYPE  ;0;8;0;LEVEL = 0;0;20652;110;0;0;001FF80B;  SET OPTIONS   ;
250;PDO2RX     ;26;8;0;ABSENT     ;0;20798;110;0;1;001FFB84;  SET OPTIONS   ;
250;PDO3TX     ;27;8;0;LEVEL = 0;0;20858;110;0;1;001FF984;  SET OPTIONS   ;
250;PERFORMANCE   ;0;8;0;OFF       ;0;20826;110;0;0;001FF80B;  SET OPTIONS   ;
250;BMS FUNCTION   ;28;8;0;OFF       ;0;20903;110;0;1;001FFD8F;  SET OPTIONS   ;
250;BRK TORQUE BMS ;29;8;0;OFF       ;0;20904;110;0;1;001FFD8F;  SET OPTIONS   ;
250;STO       ;30;8;0;OFF       ;0;20905;110;0;1;001FFD04;  SET OPTIONS   ;
250;SS1       ;31;8;0;LEVEL = 0;0;20906;110;0;1;001FFD04;  SET OPTIONS   ;
250;HEARTBEAT MSG. ;32;8;1;ON       ;1;20928;110;0;1;001FFF84;  SET OPTIONS   ;
250;TORQUE SETPOINT ;33;8;0;OFF       ;0;20919;110;0;1;001FFB84;  SET OPTIONS   ;
250;SET BATTERY   ;1;16;0;120 V;0;20671;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;ADJUST KEY VOLT.;2;16;125;127.32 V;127;20672;110;1;1;001FFFFF;   ADJUSTMENT   ;
250;ADJUST BATTERY ;3;16;123;127.44 V;127;20679;110;1;1;001FFFFF;   ADJUSTMENT   ;
250;SET POSITIVE PEB;4;16;7;96 V;1;20683;110;1;1;001FFFFF;   ADJUSTMENT   ;
250;SET  PBRK.  MIN ;0;16;16;0.6 V;16;20790;110;1;0;001FF809;   ADJUSTMENT   ;
250;SET  PBRK.  MAX ;0;16;249;9.8 V;249;20791;110;1;0;001FF809;   ADJUSTMENT   ;
250;MIN LIFT DC   ;0;16;5;0.2 V;5;20686;110;1;0;003FF81B;   ADJUSTMENT   ;
250;MAX LIFT DC   ;0;16;239;9.4 V;239;8445;110;1;0;003FF81B;   ADJUSTMENT   ;
250;MIN LOWER   ;0;16;5;0.2 V;5;8444;110;1;0;001FF81B;   ADJUSTMENT   ;
250;MAX LOWER   ;0;16;239;9.4 V;239;8443;110;1;0;001FF81B;   ADJUSTMENT   ;
250;THROTTLE 0 ZONE ;0;16;5;5 %;5;8413;110;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X1 MAP ;0;16;20;20 %;20;8416;110;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y1 MAP ;0;16;10;10 %;10;8417;110;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X2 MAP ;0;16;50;50 %;50;20656;110;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y2 MAP ;0;16;40;40 %;40;20657;110;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X3 MAP ;0;16;80;80 %;80;20658;110;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y3 MAP ;0;16;75;75 %;75;20659;110;0;0;001FF80B;   ADJUSTMENT   ;
250;BAT. MIN ADJ.   ;5;16;0;0.0 %;0;8370;110;0;1;001FFD8F;   ADJUSTMENT   ;
250;BAT. MAX ADJ.   ;6;16;245;-1.1 %;245;8369;110;0;1;001FFD8F;   ADJUSTMENT   ;
250;BDI ADJ STARTUP ;7;16;10;1.0 %;10;8439;110;0;1;001FFD8F;   ADJUSTMENT   ;
250;BDI RESET    ;8;16;30;30 %;30;20676;110;0;1;001FFD8F;   ADJUSTMENT   ;
250;BATT.LOW TRESHLD;9;16;10;10 %;10;20720;110;0;1;001FFD8F;   ADJUSTMENT   ;
250;BAT.ENERGY SAVER;10;16;255;100.0 %;255;20821;110;0;1;001FFDEF;   ADJUSTMENT   ;
250;VOLTAGE THR LOW ;11;16;80;80 %;80;20592;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;VOLTAGE THR HIGH;12;16;120;120 %;120;20593;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;STEER RIGHT VOLT;0;16;255;5.0 V;255;20706;110;1;0;001FF909;   ADJUSTMENT   ;
250;STEER LEFT VOLT ;0;16;0;0.0 V;0;20707;110;1;0;001FF909;   ADJUSTMENT   ;
250;STEER ZERO VOLT ;0;16;128;2.5 V;128;20708;110;1;0;001FF909;   ADJUSTMENT   ;
250;MAX ANGLE RIGHT;0;16;90;90 °;90;20709;110;0;0;001FF909;   ADJUSTMENT   ;
250;MAX ANGLE LEFT ;0;16;90;90 °;90;20710;110;0;0;001FF909;   ADJUSTMENT   ;
250;STEER DEAD ANGLE;0;16;10;10 °;10;20722;110;0;0;001FF809;   ADJUSTMENT   ;
250;STEER ANGLE 1  ;0;16;20;20 °;20;20724;110;0;0;001FF809;   ADJUSTMENT   ;
250;STEER ANGLE 2  ;0;16;85;85 °;85;20725;110;0;0;001FF809;   ADJUSTMENT   ;
250;SPEED FACTOR  ;13;16;140;140    ;140;20682;110;0;1;001FFD0D;   ADJUSTMENT   ;
250;SPEED ON MDI  ;0;16;0;OFF       ;0;20681;110;0;0;001FF80B;   ADJUSTMENT   ;
250;LOAD HM FROM MDI;0;16;0;OFF       ;0;8426;110;0;0;001FF80B;   ADJUSTMENT   ;
250;CHECK UP DONE  ;14;16;0;OFF       ;0;8420;110;0;1;001FFD8F;   ADJUSTMENT   ;
250;CHECK UP TYPE  ;15;16;0;NONE      ;0;8421;110;0;1;001FFD8F;   ADJUSTMENT   ;
250;MC VOLTAGE   ;16;16;100;100 %;100;8376;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;MC VOLTAGE RED.;17;16;80;80 %;100;8378;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;EB VOLTAGE   ;18;16;100;100 %;100;8436;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;EB VOLTAGE RED.;19;16;100;100 %;100;8435;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;PWM EV2     ;20;16;255;100.0 %;255;8440;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;PWM EV3     ;21;16;255;100.0 %;255;20651;110;0;1;001FFFFF;   ADJUSTMENT   ;
250;MAX. MOTOR TEMP.;22;16;130;130 °C;150;20716;110;0;1;001FFDEF;   ADJUSTMENT   ;
250;STOP MOTOR TEMP.;23;16;150;150 °C;170;20717;110;0;1;001FFDEF;   ADJUSTMENT   ;
250;MOT.T. T.CUTBACK;24;16;77;30.2 %;77;20820;110;0;1;001FFDEF;   ADJUSTMENT   ;
250;IDC BUS SENSOR ;0;16;0;OFF       ;0;20577;110;0;0;001FF880;   ADJUSTMENT   ;
250;BATTERY ABSENT ;0;16;0;OFF       ;0;20578;110;0;0;001FF880;   ADJUSTMENT   ;
250;VACC SETTING;0;16;0;;0;8272;110;1;0;001FF81B;   ADJUSTMENT   ;
250;ADJUSTMENT #01 ;1;20;214;86.2 %;124;8351;110;1;1;011FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #01 ;0;20;214;86.2 %;124;8351;110;1;0;011FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  75%;0;20;0;0.0 %;0;20800;110;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  50%;0;20;0;0.0 %;0;20801;110;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  25%;0;20;0;0.0 %;0;20802;110;1;0;009FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #02 ;2;20;213;85.8 %;124;8350;110;1;1;011FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #02 ;0;20;213;85.8 %;124;8350;110;1;0;011FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  75%;0;20;0;0.0 %;0;20805;110;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  50%;0;20;0;0.0 %;0;20806;110;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  25%;0;20;0;0.0 %;0;20807;110;1;0;009FFFFF;SPECIAL ADJUST. ;
250;CURR. SENS. COMP;3;20;0;OFF       ;0;8347;110;0;1;011FFFFF;SPECIAL ADJUST. ;
250;CURR. FALLBACK ;4;20;0;OFF       ;0;8346;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;ACTIVE SHORT HW ;5;20;0;OFF       ;0;8345;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;SET CURRENT   ;6;20;0;100 A;0;8334;110;1;1;001FFFFF;SPECIAL ADJUST. ;
250;SET TEMPERATURE ;7;20;100;37 °C;100;8333;110;1;1;001FFFFF;SPECIAL ADJUST. ;
250;HW BATTERY RANGE;8;20;4;4    ;0;20747;110;1;1;001FFFFF;SPECIAL ADJUST. ;
250;DUTY PWM CTRAP ;9;20;210;82.4    ;0;8383;110;1;1;001FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #03 ;0;20;50;50.0 %;50;8349;110;1;0;003FFFFF;SPECIAL ADJUST. ;
250;SET CURRENT PUMP;0;20;0;0 A;0;8408;110;0;0;003FFFFF;SPECIAL ADJUST. ;
250;PWM AT LOW FREQ ;10;20;1;8000 Hz;1;20650;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;PWM AT HIGH FREQ;11;20;1;8000 Hz;1;20649;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;FREQ TO SWITCH ;12;20;80;80 Hz;80;20648;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DITHER AMPLITUDE;13;20;2;2.4 %;2;8424;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DITHER FREQUENCY;14;20;5;31.2 Hz;5;8423;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CAN BUS SPEED  ;15;20;4;500    ;2;20654;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DEBUG CANMESSAGE;16;20;0;LEVEL = 0;0;8368;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;SAFETY DEBUG  ;17;20;0;OFF       ;0;8388;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CONTROLLER TYPE ;18;20;2;CANOPEN ;0;8432;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;MOTOR TYPE   ;19;20;0;AC MOTOR;0;20835;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CONTROLLER SLV1 ;0;20;1;PRESENT     ;1;20626;110;0;0;001FF908;SPECIAL ADJUST. ;
250;CONTROLLER SLV2 ;0;20;0;ABSENT     ;0;20627;110;0;0;001FF908;SPECIAL ADJUST. ;
250;CONTROLLER SLV3 ;0;20;3;PARAM UNKNOWN;3;20628;110;0;0;001FF908;SPECIAL ADJUST. ;
250;CONFIG. SLAVES ;0;20;0;LEVEL = 0;0;20902;110;0;0;001FF908;SPECIAL ADJUST. ;
250;AGV       ;0;20;0;OFF       ;0;20856;110;0;0;001FF801;SPECIAL ADJUST. ;
250;SAFETY LEVEL  ;20;20;3;LEVEL = 3;3;8381;110;0;1;001FFDEF;SPECIAL ADJUST. ;
250;RS232 CONSOLLE ;21;20;0;OFF       ;0;20653;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;NODE ID     ;22;20;110;110    ;0;20700;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;2ND SDO ID OFST ;23;20;1;2    ;0;20701;110;0;1;001FFFFF;SPECIAL ADJUST. ;
250;VDC START UP LIM;24;20;129;129 %;129;20645;110;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC UP LIMIT   ;25;20;140;140 %;140;20646;110;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC START DW LIM;26;20;75;75 %;75;20643;110;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC DW LIMIT   ;27;20;58;58 %;58;20644;110;0;1;001FFDEF;SPECIAL ADJUST. ;
250;MAX VOLTAGE MOT.;28;20;100;100 %;100;8430;110;0;1;001FFDEF;SPECIAL ADJUST. ;
250;TOP MAX SPEED  ;1;24;10;100 Hz;17;8371;110;0;1;001FFDEF;HARDWARE SETTING;
250;CONF.POSITIVE LC;2;24;1;LEVEL = 1;0;20660;110;0;1;001FFFFF;HARDWARE SETTING;
250;POSITIVE E.B. ;3;24;2;LEVEL = 2;0;8379;110;0;1;001FFFFF;HARDWARE SETTING;
250;DIAG. ROTOR LOCK;4;24;1;ON       ;1;8418;110;0;1;001FFDEF;HARDWARE SETTING;
250;DIAG. LC  CLOSED;5;24;0;ON       ;0;20803;110;0;1;001FFFFF;HARDWARE SETTING;
250;DIAG. LC  OPEN  ;6;24;0;ON       ;0;20804;110;0;1;001FFFFF;HARDWARE SETTING;
250;REST MONITOR SPD;7;24;0;0 Hz;0;20813;110;0;1;001FFFFF;HARDWARE SETTING;
250;DEAD TIME COMP. ;8;24;1;ON       ;1;8245;110;0;1;001FFDEF;HARDWARE SETTING;
250;DECOUPLING Q-D  ;9;24;0;OFF       ;0;20664;110;0;1;001FFFFF;HARDWARE SETTING;
250;ED COMPENSATION;10;24;0;OFF       ;0;20712;110;0;1;001FCFFF;HARDWARE SETTING;
250;DC-LINK COMP.  ;11;24;0;LEVEL = 0;0;20757;110;0;1;001FFFFF;HARDWARE SETTING;
250;ENABLE WEAKENING;12;24;1;ON       ;1;8419;110;0;1;001FFDEF;HARDWARE SETTING;
250;ENABLE  MOTION ;13;24;1;ON       ;1;8363;110;0;1;001FFFFF;HARDWARE SETTING;
250;OVER CURRENT PRO;14;24;1;ON       ;1;20827;110;0;1;001FFFFF;HARDWARE SETTING;
250;0:CL 1:SSL 2:OL ;15;24;0;LEVEL = 0;0;20661;110;0;1;001FFDEF;HARDWARE SETTING;
250;STORE INIT TORQ.;16;24;0;OFF       ;0;20915;110;0;1;001FFDEF;HARDWARE SETTING;
250;TORQUE CONTROL ;17;24;0;OFF       ;0;8365;110;0;1;001FFF8F;HARDWARE SETTING;
250;BRAKING TORQUE ;18;24;1;ON       ;1;8366;110;0;1;001FFDEF;HARDWARE SETTING;
250;SLV HELP INT  ;0;24;40;40 %;40;20624;110;0;0;001FFB78;HARDWARE SETTING;
250;SLV FREE LVL  ;0;24;90;90 %;90;20625;110;0;0;001FFB78;HARDWARE SETTING;
250;RS  AT 25DEG  MO;19;24;276;27.6    ;37;8384;110;0;1;001FFDEF;HARDWARE SETTING;
250;LD INDUCTANCE UH;20;24;127;127    ;20;20743;110;0;1;001FFDEF;HARDWARE SETTING;
250;LQ INDUCTANCE UH;21;24;127;127    ;20;20744;110;0;1;001FFDEF;HARDWARE SETTING;
250;ID RMS MIN   ;22;24;8;8 %;0;20758;110;0;1;001FCDEF;HARDWARE SETTING;
250;IDRMS MIN DEFLUX;23;24;4;4 %;0;20832;110;0;1;001FCDEF;HARDWARE SETTING;
250;ID RMS MAX   ;24;24;42;42 %;40;8385;110;0;1;001FFDEF;HARDWARE SETTING;
250;ID ANTIROLL  SSL;25;24;33;33 %;33;20770;110;0;1;001FCDEF;HARDWARE SETTING;
250;IMAX LOAD LOWSPD;26;24;16;16 %;16;20861;110;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE    0%;27;24;647;64.7 °;0;20768;110;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   25%;28;24;537;53.7 °;0;20769;110;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   50%;29;24;427;42.7 °;0;20845;110;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   75%;30;24;317;31.7 °;0;20846;110;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE  100%;31;24;207;20.7 °;0;20847;110;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE I REF;32;24;100;100 A;0;20848;110;0;1;001FFDEF;HARDWARE SETTING;
250;MAX FLUX WB/1000;33;24;62;124    ;50;8386;110;0;1;001FFDEF;HARDWARE SETTING;
250;D-FLUX MAP   ;0;24;0;TABLE;0;20849;110;0;0;001FE5EF;HARDWARE SETTING;
250;Q-FLUX MAP   ;0;24;0;TABLE;0;20850;110;0;0;001FE5EF;HARDWARE SETTING;
250;TORQUE MAP   ;34;24;0;TABLE;0;20923;110;0;1;001FFDEF;HARDWARE SETTING;
250;FLUX CURRENT REF;35;24;20;200 A;20;20852;110;0;1;001FFDEF;HARDWARE SETTING;
250;SLIPGAIN 25DEG ;36;24;49;1.47 Hz;29;8387;110;0;1;001FCDEF;HARDWARE SETTING;
250;ANTICLUNK TIME ;37;24;18;0.18    ;18;20760;110;0;1;001FFDEF;HARDWARE SETTING;
