[Info]

Chopper_Name=B4M03 P 3 ZP0.60b029
Chopper_Node=74
Chopper_Hour=1
User_Comment=template for all winch motor
Program_Version=ZAPI PC Can Console 2.09
Save_Date=Wed Jul 19 14:14:12 2023

[Release Format]
Release=2

[Code;Name;Position;Menu;Value;Scaled Value;Default;CodeOpenCan;Node;NotSaved;Active;Configuration;NameMenu]
250;EVP OPEN DELAY ;28;4;16;0.80    ;16;8442;74;0;1;001FFFFF;PARAMETER CHANGE;
250;EVP CLOSE DELAY ;29;4;16;0.80    ;16;8441;74;0;1;001FFFFF;PARAMETER CHANGE;
250;HM DISPLAY OPT. ;0;8;4;4    ;4;20748;74;0;0;001FF80B;  SET OPTIONS   ;
250;HM CUSTOM 1 OPT.;1;8;0;0    ;0;20749;74;0;1;001FFD8F;  SET OPTIONS   ;
250;HM CUSTOM 2 OPT.;2;8;1;1    ;1;20750;74;0;1;001FFD8F;  SET OPTIONS   ;
250;TILL/SEAT SWITCH;0;8;0;SEAT      ;1;8297;74;0;0;001FF88B;  SET OPTIONS   ;
250;EB ON TILLER BRK;0;8;0;OFF       ;0;20718;74;0;0;001FF881;  SET OPTIONS   ;
250;BATTERY CHECK  ;3;8;0;LEVEL = 0;0;8313;74;0;1;001FFD8F;  SET OPTIONS   ;
250;STOP ON RAMP  ;4;8;1;ON       ;0;8425;74;0;1;001FFDEF;  SET OPTIONS   ;
250;PULL IN BRAKING ;5;8;0;OFF       ;0;20795;74;0;1;001FFFFF;  SET OPTIONS   ;
250;SOFT LANDING   ;6;8;0;OFF       ;0;20796;74;0;1;001FFFFF;  SET OPTIONS   ;
250;QUICK INVERSION ;0;8;2;TIMED      ;2;8292;74;0;0;001FF80B;  SET OPTIONS   ;
250;PEDAL BRK ANALOG;0;8;0;OFF       ;0;20789;74;0;0;001FF809;  SET OPTIONS   ;
250;HARD & SOFT   ;0;8;0;OFF       ;0;20662;74;0;0;001FF809;  SET OPTIONS   ;
250;HB ON / SR OFF ;0;8;0;OFF       ;0;20823;74;0;0;001FF809;  SET OPTIONS   ;
250;MAIN POT. TYPE ;0;8;0;0    ;0;20730;74;0;0;001FF80B;  SET OPTIONS   ;
250;AUX POT. TYPE  ;0;8;0;0    ;0;20687;74;0;0;001FF80B;  SET OPTIONS   ;
250;SET MOT.TEMPERAT;7;8;4;PT-1000 ;0;8433;74;0;1;001FFDEF;  SET OPTIONS   ;
250;STEERING TYPE ;0;8;0;NONE      ;0;20719;74;0;0;001FF909;  SET OPTIONS   ;
250;STEERING POT POS;0;8;5;5    ;5;20991;74;0;0;001FF908;  SET OPTIONS   ;
250;M.C. FUNCTION  ;8;8;0;OFF       ;1;8377;74;0;1;001FFFFF;  SET OPTIONS   ;
250;M.C. OUTPUT    ;9;8;0;ABSENT     ;1;8427;74;0;1;001FFFFF;  SET OPTIONS   ;
250;EBRAKE ON APPL.;10;8;1;PRESENT     ;0;20715;74;0;1;001FFDEF;  SET OPTIONS   ;
250;AUX OUT FUNCTION;11;8;1;BRAKE      ;1;8431;74;0;1;001FFFFF;  SET OPTIONS   ;
250;COMP.VOLT.OUTPUT;12;8;0;LEVEL = 0;0;20831;74;0;1;001FFFFF;  SET OPTIONS   ;
250;EMERGENCY INPUT ;13;8;0;LEVEL = 0;0;20860;74;0;1;001FF904;  SET OPTIONS   ;
250;SYNCRO      ;14;8;1;ON       ;0;20670;74;0;1;001FFB84;  SET OPTIONS   ;
250;AUTO PARK BRAKE ;15;8;1;ON       ;1;20655;74;0;1;001FFB84;  SET OPTIONS   ;
250;ACCEL MODULATION;16;8;1;ON       ;1;8415;74;0;1;001FFD8F;  SET OPTIONS   ;
250;EVP TYPE    ;17;8;0;NONE      ;0;8422;74;0;1;001FFFFF;  SET OPTIONS   ;
250;EV1       ;18;8;0;ABSENT     ;0;8404;74;0;1;001FFFFF;  SET OPTIONS   ;
250;EV2       ;19;8;0;ABSENT     ;0;20665;74;0;1;001FFFFF;  SET OPTIONS   ;
250;EV3       ;20;8;0;ABSENT     ;0;20666;74;0;1;001FFFFF;  SET OPTIONS   ;
250;EV4       ;21;8;0;ABSENT     ;0;20668;74;0;1;001FFFFF;  SET OPTIONS   ;
250;HIGH DYNAMIC  ;22;8;0;OFF       ;0;20731;74;0;1;001FFD8F;  SET OPTIONS   ;
250;INVERSION MODE ;0;8;0;OFF       ;0;20684;74;0;0;001FF809;  SET OPTIONS   ;
250;STEER TABLE   ;0;8;0;NONE      ;0;20711;74;0;0;001FF908;  SET OPTIONS   ;
250;WHEELBASE MM  ;0;8;0;0    ;0;20814;74;0;0;001FF908;  SET OPTIONS   ;
250;FIXED AXLE MM  ;0;8;0;0    ;0;20815;74;0;0;001FF908;  SET OPTIONS   ;
250;STEERING AXLE MM;0;8;0;0    ;0;20816;74;0;0;001FF908;  SET OPTIONS   ;
250;REAR POT ON LEFT;0;8;0;OFF       ;0;20817;74;0;0;001FF908;  SET OPTIONS   ;
250;DISPLAY TYPE  ;0;8;0;LEVEL = 0;0;20652;74;0;0;001FF80B;  SET OPTIONS   ;
250;PDO2RX     ;23;8;0;ABSENT     ;0;20798;74;0;1;001FFB84;  SET OPTIONS   ;
250;PDO3TX     ;24;8;0;LEVEL = 0;0;20858;74;0;1;001FF984;  SET OPTIONS   ;
250;PERFORMANCE   ;0;8;0;OFF       ;0;20826;74;0;0;001FF80B;  SET OPTIONS   ;
250;BMS FUNCTION   ;25;8;0;OFF       ;0;20903;74;0;1;001FFD8F;  SET OPTIONS   ;
250;BRK TORQUE BMS ;26;8;0;OFF       ;0;20904;74;0;1;001FFD8F;  SET OPTIONS   ;
250;STO       ;27;8;0;OFF       ;0;20905;74;0;1;001FFD04;  SET OPTIONS   ;
250;SS1       ;28;8;0;LEVEL = 0;0;20906;74;0;1;001FFD04;  SET OPTIONS   ;
250;HEARTBEAT MSG. ;29;8;1;ON       ;1;20928;74;0;1;001FFF84;  SET OPTIONS   ;
250;TORQUE SETPOINT ;30;8;0;OFF       ;0;20919;74;0;1;001FFB84;  SET OPTIONS   ;
250;SET BATTERY   ;1;16;0;120 V;0;20671;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;ADJUST KEY VOLT.;2;16;126;126.36 V;127;20672;74;1;1;001FFFFF;   ADJUSTMENT   ;
250;ADJUST BATTERY ;3;16;125;126.36 V;127;20679;74;1;1;001FFFFF;   ADJUSTMENT   ;
250;SET POSITIVE PEB;4;16;1;24 V;1;20683;74;1;1;001FFFFF;   ADJUSTMENT   ;
250;SET  PBRK.  MIN ;0;16;16;0.6 V;16;20790;74;1;0;001FF809;   ADJUSTMENT   ;
250;SET  PBRK.  MAX ;0;16;249;9.8 V;249;20791;74;1;0;001FF809;   ADJUSTMENT   ;
250;MIN LIFT DC   ;0;16;5;0.2 V;5;20686;74;1;0;003FF81B;   ADJUSTMENT   ;
250;MAX LIFT DC   ;0;16;239;9.4 V;239;8445;74;1;0;003FF81B;   ADJUSTMENT   ;
250;MIN LOWER   ;0;16;5;0.2 V;5;8444;74;1;0;001FF81B;   ADJUSTMENT   ;
250;MAX LOWER   ;0;16;239;9.4 V;239;8443;74;1;0;001FF81B;   ADJUSTMENT   ;
250;THROTTLE 0 ZONE ;0;16;5;5 %;5;8413;74;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X1 MAP ;0;16;20;20 %;20;8416;74;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y1 MAP ;0;16;10;10 %;10;8417;74;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X2 MAP ;0;16;50;50 %;50;20656;74;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y2 MAP ;0;16;40;40 %;40;20657;74;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE X3 MAP ;0;16;80;80 %;80;20658;74;0;0;001FF80B;   ADJUSTMENT   ;
250;THROTTLE Y3 MAP ;0;16;75;75 %;75;20659;74;0;0;001FF80B;   ADJUSTMENT   ;
250;BAT. MIN ADJ.   ;5;16;0;0.0 %;0;8370;74;0;1;001FFD8F;   ADJUSTMENT   ;
250;BAT. MAX ADJ.   ;6;16;245;-1.1 %;245;8369;74;0;1;001FFD8F;   ADJUSTMENT   ;
250;BDI ADJ STARTUP ;7;16;10;1.0 %;10;8439;74;0;1;001FFD8F;   ADJUSTMENT   ;
250;BDI RESET    ;8;16;30;30 %;30;20676;74;0;1;001FFD8F;   ADJUSTMENT   ;
250;BATT.LOW TRESHLD;9;16;10;10 %;10;20720;74;0;1;001FFD8F;   ADJUSTMENT   ;
250;BAT.ENERGY SAVER;10;16;255;100.0 %;255;20821;74;0;1;001FFDEF;   ADJUSTMENT   ;
250;VOLTAGE THR LOW ;11;16;80;80 %;80;20592;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;VOLTAGE THR HIGH;12;16;120;120 %;120;20593;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;STEER RIGHT VOLT;0;16;255;5.0 V;255;20706;74;1;0;001FF909;   ADJUSTMENT   ;
250;STEER LEFT VOLT ;0;16;0;0.0 V;0;20707;74;1;0;001FF909;   ADJUSTMENT   ;
250;STEER ZERO VOLT ;0;16;128;2.5 V;128;20708;74;1;0;001FF909;   ADJUSTMENT   ;
250;MAX ANGLE RIGHT;0;16;90;90 °;90;20709;74;0;0;001FF909;   ADJUSTMENT   ;
250;MAX ANGLE LEFT ;0;16;90;90 °;90;20710;74;0;0;001FF909;   ADJUSTMENT   ;
250;STEER DEAD ANGLE;0;16;10;10 °;10;20722;74;0;0;001FF809;   ADJUSTMENT   ;
250;STEER ANGLE 1  ;0;16;20;20 °;20;20724;74;0;0;001FF809;   ADJUSTMENT   ;
250;STEER ANGLE 2  ;0;16;85;85 °;85;20725;74;0;0;001FF809;   ADJUSTMENT   ;
250;SPEED FACTOR  ;13;16;140;140    ;140;20682;74;0;1;001FFD0D;   ADJUSTMENT   ;
250;SPEED ON MDI  ;0;16;0;OFF       ;0;20681;74;0;0;001FF80B;   ADJUSTMENT   ;
250;LOAD HM FROM MDI;0;16;0;OFF       ;0;8426;74;0;0;001FF80B;   ADJUSTMENT   ;
250;CHECK UP DONE  ;14;16;0;OFF       ;0;8420;74;0;1;001FFD8F;   ADJUSTMENT   ;
250;CHECK UP TYPE  ;15;16;0;NONE      ;0;8421;74;0;1;001FFD8F;   ADJUSTMENT   ;
250;MC VOLTAGE   ;16;16;20;20 %;100;8376;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;MC VOLTAGE RED.;17;16;100;100 %;100;8378;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;EB VOLTAGE   ;18;16;100;100 %;100;8436;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;EB VOLTAGE RED.;19;16;53;53 %;100;8435;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;PWM EV2     ;20;16;255;100.0 %;255;8440;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;PWM EV3     ;21;16;255;100.0 %;255;20651;74;0;1;001FFFFF;   ADJUSTMENT   ;
250;MAX. MOTOR TEMP.;22;16;150;150 °C;150;20716;74;0;1;001FFDEF;   ADJUSTMENT   ;
250;STOP MOTOR TEMP.;23;16;170;170 °C;170;20717;74;0;1;001FFDEF;   ADJUSTMENT   ;
250;MOT.T. T.CUTBACK;24;16;77;30.2 %;77;20820;74;0;1;001FFDEF;   ADJUSTMENT   ;
250;IDC BUS SENSOR ;0;16;0;OFF       ;0;20577;74;0;0;001FF880;   ADJUSTMENT   ;
250;BATTERY ABSENT ;0;16;0;OFF       ;0;20578;74;0;0;001FF880;   ADJUSTMENT   ;
250;VACC SETTING;0;16;0;;0;8272;74;1;0;001FF81B;   ADJUSTMENT   ;
250;ADJUSTMENT #01 ;1;20;256;103.2 %;124;8351;74;1;1;011FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #01 ;0;20;256;103.2 %;124;8351;74;1;0;011FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  75%;0;20;0;0.0 %;0;20800;74;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  50%;0;20;0;0.0 %;0;20801;74;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I1 GAIN ADJ  25%;0;20;0;0.0 %;0;20802;74;1;0;009FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #02 ;2;20;258;104.0 %;124;8350;74;1;1;011FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #02 ;0;20;258;104.0 %;124;8350;74;1;0;011FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  75%;0;20;0;0.0 %;0;20805;74;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  50%;0;20;0;0.0 %;0;20806;74;1;0;009FFFFF;SPECIAL ADJUST. ;
250;I2 GAIN ADJ  25%;0;20;0;0.0 %;0;20807;74;1;0;009FFFFF;SPECIAL ADJUST. ;
250;CURR. SENS. COMP;3;20;0;OFF       ;0;8347;74;0;1;011FFFFF;SPECIAL ADJUST. ;
250;CURR. FALLBACK ;4;20;0;OFF       ;0;8346;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;ACTIVE SHORT HW ;5;20;0;OFF       ;0;8345;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;SET CURRENT   ;6;20;0;400 A;0;8334;74;1;1;001FFFFF;SPECIAL ADJUST. ;
250;SET TEMPERATURE ;7;20;100;34 °C;100;8333;74;1;1;001FFFFF;SPECIAL ADJUST. ;
250;HW BATTERY RANGE;8;20;4;4    ;0;20747;74;1;1;001FFFFF;SPECIAL ADJUST. ;
250;DUTY PWM CTRAP ;9;20;198;77.6    ;0;8383;74;1;1;001FFFFF;SPECIAL ADJUST. ;
250;ADJUSTMENT #03 ;0;20;50;50.0 %;50;8349;74;1;0;003FFFFF;SPECIAL ADJUST. ;
250;SET CURRENT PUMP;0;20;0;0 A;0;8408;74;0;0;003FFFFF;SPECIAL ADJUST. ;
250;PWM AT LOW FREQ ;10;20;1;8000 Hz;1;20650;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;PWM AT HIGH FREQ;11;20;1;8000 Hz;1;20649;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;FREQ TO SWITCH ;12;20;80;80 Hz;80;20648;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DITHER AMPLITUDE;13;20;2;2.4 %;2;8424;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DITHER FREQUENCY;14;20;5;31.2 Hz;5;8423;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CAN BUS SPEED  ;15;20;4;500    ;2;20654;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;DEBUG CANMESSAGE;16;20;0;LEVEL = 0;0;8368;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;SAFETY DEBUG  ;17;20;0;OFF       ;0;8388;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CONTROLLER TYPE ;18;20;2;CANOPEN ;0;8432;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;MOTOR TYPE   ;19;20;2;SRPM MOT;0;20835;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;CONTROLLER SLV1 ;0;20;1;PRESENT     ;1;20626;74;0;0;001FF908;SPECIAL ADJUST. ;
250;CONTROLLER SLV2 ;0;20;0;ABSENT     ;0;20627;74;0;0;001FF908;SPECIAL ADJUST. ;
250;CONTROLLER SLV3 ;0;20;3;PARAM UNKNOWN;3;20628;74;0;0;001FF908;SPECIAL ADJUST. ;
250;CONFIG. SLAVES ;0;20;0;LEVEL = 0;0;20902;74;0;0;001FF908;SPECIAL ADJUST. ;
250;AGV       ;0;20;0;OFF       ;0;20856;74;0;0;001FF801;SPECIAL ADJUST. ;
250;SAFETY LEVEL  ;20;20;3;LEVEL = 3;3;8381;74;0;1;001FFDEF;SPECIAL ADJUST. ;
250;RS232 CONSOLLE ;21;20;0;OFF       ;0;20653;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;NODE ID     ;22;20;74;74    ;0;20700;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;2ND SDO ID OFST ;23;20;1;2    ;0;20701;74;0;1;001FFFFF;SPECIAL ADJUST. ;
250;VDC START UP LIM;24;20;129;129 %;129;20645;74;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC UP LIMIT   ;25;20;140;140 %;140;20646;74;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC START DW LIM;26;20;75;75 %;75;20643;74;0;1;001FFDEF;SPECIAL ADJUST. ;
250;VDC DW LIMIT   ;27;20;58;58 %;58;20644;74;0;1;001FFDEF;SPECIAL ADJUST. ;
250;MAX VOLTAGE MOT.;28;20;100;100 %;100;8430;74;0;1;001FFDEF;SPECIAL ADJUST. ;
250;TOP MAX SPEED  ;1;24;20;200 Hz;17;8371;74;0;1;001FFDEF;HARDWARE SETTING;
250;CONF.POSITIVE LC;2;24;1;LEVEL = 1;0;20660;74;0;1;001FFFFF;HARDWARE SETTING;
250;DIAG. ROTOR LOCK;3;24;0;OFF       ;1;8418;74;0;1;001FFDEF;HARDWARE SETTING;
250;DIAG. LC  CLOSED;4;24;1;OFF       ;0;20803;74;0;1;001FFFFF;HARDWARE SETTING;
250;DIAG. LC  OPEN  ;5;24;1;OFF       ;0;20804;74;0;1;001FFFFF;HARDWARE SETTING;
250;REST MONITOR SPD;6;24;0;0 Hz;0;20813;74;0;1;001FFFFF;HARDWARE SETTING;
250;DEAD TIME COMP. ;7;24;1;ON       ;1;8245;74;0;1;001FFDEF;HARDWARE SETTING;
250;DECOUPLING Q-D  ;8;24;0;OFF       ;0;20664;74;0;1;001FFFFF;HARDWARE SETTING;
250;ED COMPENSATION;0;24;0;OFF       ;0;20712;74;0;0;001FCFFF;HARDWARE SETTING;
250;DC-LINK COMP.  ;9;24;0;LEVEL = 0;0;20757;74;0;1;001FFFFF;HARDWARE SETTING;
250;ENABLE WEAKENING;10;24;3;D.C.C.  ;1;8419;74;0;1;001FFDEF;HARDWARE SETTING;
250;MODEL EST.TORQUE;11;24;0;STANDARD;0;20927;74;0;1;001FFDEF;HARDWARE SETTING;
250;ENABLE  MOTION ;12;24;1;ON       ;1;8363;74;0;1;001FFFFF;HARDWARE SETTING;
250;OVER CURRENT PRO;13;24;0;OFF       ;0;20827;74;0;1;001FFFFF;HARDWARE SETTING;
250;0:CL 1:SSL 2:OL ;14;24;0;LEVEL = 0;0;20661;74;0;1;001FFDEF;HARDWARE SETTING;
250;STORE INIT TORQ.;15;24;0;OFF       ;0;20915;74;0;1;001FFDEF;HARDWARE SETTING;
250;TORQUE CONTROL ;16;24;0;OFF       ;0;8365;74;0;1;001FFF8F;HARDWARE SETTING;
250;BRAKING TORQUE ;17;24;1;ON       ;1;8366;74;0;1;001FFDEF;HARDWARE SETTING;
250;SLV HELP INT  ;0;24;40;40 %;40;20624;74;0;0;001FFB78;HARDWARE SETTING;
250;SLV FREE LVL  ;0;24;90;90 %;90;20625;74;0;0;001FFB78;HARDWARE SETTING;
250;RS  AT 25DEG  MO;18;24;109;10.9    ;37;8384;74;0;1;001FFDEF;HARDWARE SETTING;
250;LD INDUCTANCE UH;19;24;291;291    ;80;20743;74;0;1;001FFDEF;HARDWARE SETTING;
250;LQ INDUCTANCE UH;20;24;291;291    ;200;20744;74;0;1;001FFDEF;HARDWARE SETTING;
250;L  COMPENSATION ;21;24;0;TABLE;0;20926;74;0;1;001FFDEF; HYDRO SETTING  ;
250;ID RMS MIN   ;0;24;0;0 %;3;20758;74;0;0;001FCDEF;HARDWARE SETTING;
250;IDRMS MIN DEFLUX;0;24;0;0 %;0;20832;74;0;0;001FCDEF;HARDWARE SETTING;
250;ID RMS MAX   ;22;24;90;90 %;100;8385;74;0;1;001FFDEF;HARDWARE SETTING;
250;ID ANTIROLL  SSL;0;24;0;0 %;0;20770;74;0;0;001FCDEF;HARDWARE SETTING;
250;IMAX LOAD LOWSPD;23;24;16;16 %;16;20861;74;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE    0%;24;24;65386;-15.0 °;65311;20768;74;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   25%;25;24;65103;-43.3 °;65086;20769;74;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   50%;26;24;65034;-50.2 °;65086;20845;74;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE   75%;27;24;65034;-50.2 °;65086;20846;74;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE  100%;28;24;64980;-55.6 °;65086;20847;74;0;1;001FFDEF;HARDWARE SETTING;
250;CUR. ANGLE I REF;29;24;400;400 A;200;20848;74;0;1;001FFDEF;HARDWARE SETTING;
250;MAX FLUX WB/1000;30;24;45;90    ;13;8386;74;0;1;001FFDEF;HARDWARE SETTING;
250;TORQUE MAP   ;31;24;0;TABLE;0;20923;74;0;1;001FFDEF;HARDWARE SETTING;
250;TORQUE CURR. REF;32;24;0;0 A;20;20852;74;0;1;001FFDEF;HARDWARE SETTING;
250;SLIPGAIN 25DEG ;0;24;29;0.87 Hz;29;8387;74;0;0;001FCDEF;HARDWARE SETTING;
250;ANTICLUNK TIME ;33;24;18;0.18    ;18;20760;74;0;1;001FFDEF;HARDWARE SETTING;
250;ANTICLUNK RAMP ;34;24;50;5.0    ;50;20761;74;0;1;001FFDEF;HARDWARE SETTING;
250;KP GAIN IQSP L ;35;24;0;0    ;0;20762;74;0;1;001FFDEF;HARDWARE SETTING;
250;KP GAIN IQSP H ;36;24;20;20    ;80;20759;74;0;1;001FFDEF;HARDWARE SETTING;
250;KP COGGING COMP.;37;24;0;0    ;0;20838;74;0;1;001FFDEF;HARDWARE SETTING;
250;KI GAIN IQSP SM ;38;24;10;10    ;25;20763;74;0;1;001FFDEF;HARDWARE SETTING;
250;KI GAIN IQSP LA ;39;24;10;10    ;10;20764;74;0;1;001FFDEF;HARDWARE SETTING;
250;KI GAIN IQSP RIL;40;24;10;10    ;30;20765;74;0;1;001FFDEF;HARDWARE SETTING;
250;KI GAIN IQSP STO;41;24;8;8    ;25;20766;74;0;1;001FFDEF;HARDWARE SETTING;
